Video File,Transcription
tt1691917.mp4," Welcome to the world's fastest sport. Where only the best of the best compete. Offer flying out loud. For the first time we have a crop duster in the race. Well he's gonna die. Dusty, you're going up against the best racers in the world. I'm afraid of heights. That airplane needs some help. Y'all know that right? Yeah. It ain't how fast you're flying, it's how you fly fast. You can fly a whole lot higher than you think. Ballistic. He's ready. Hey, look who made it. It's Rusty. Dusty. Dusty Crop Hopper. Farm boy. Wow. Bulldog Tally Hell. Most people call me Ishani. I'm hell to Bacabra. We will have many adventures. We will laugh. We will cry. We will dance. Probably not with each other. Don't let anything distract you. She is like a sunrise after a lifetime of darkness. You're like fresh fertilizer on a field of dying grass. This is not your thing my friend. Thank you for representing all us little planes. But you're a car. Serious identity issues. You think you can beat me? Britslingers! Where's my kippa choo? You have been shamed. Get out of the approach. Over. Go back to Jersey you bum. This is Dusty Crop Hopper. I'm caught in a storm. I'm going down. It's a really compelling underdog story. Like Ole Yeller. That's not an underdog story. There's a dog in it. Go! Go! Yeah! What? Oh man, that's nasty. I owe you my life. Are you crying? I don't cry, I'm British."
tt1699147.mp4," ... If I make par, he's gonna make birdie to tie me. By now you're playing not to lose instead of playing to win. Son, you have to drop. I've been listening to you my whole life, and this is where it's got me. The sad shot here is father walking away from son on the final hall. You've got to be kidding me. You hurt son? I'll get over. I'm gonna help you. Johnny Crawford's a nag. Luke Chisholm. You're a hell of a driver. 373 people. 375. Megan Monroe had twins last week. Hi there everybody. This here's Luke. Do you need a doctor? No, man. I need a mechanic. Thanks. I saw you on TV. I've got to say it was painful to watch. Try living it. Believe it or not, I have. Wow. Spend seven days in Utopia. You'll find your game. First step is to find some conviction. Unbelievable. I don't remember seeing Utopia on any map. I think some time here might do you good. Sure is beautiful. Today we're gonna paint. What's next, basket weaving? To stay in balance, you have to control your emotions. Never fails. You have to see it. Feel it. Trust it. Flying's a lot like golf. You said fly fishing was. Just give it a shot. You meant to be someone else I used to know. Daddy does. Time to wrap it up, son. Now play it. Well, you don't have to prove anything to me, Luke. Because I'm not your father. You don't know anything about my dad. Freedom's a powerful force. But I don't think that your coming here was an accident."
tt1700841.mp4," Hey You got cooking. These big old birds waiting to get filled with my meat. Yeah, right Carl. who in this package would ever let Carl get up in them, huh? Roberta put your fucking hand down you're ruining my joke. Oh Because we belong together. I know it's against the rules but just the tips. Prepare yourself little sausage. You're about to learn the terrible truth Beautiful man. The gods kill our asses. That doesn't make any sense why would they do that? because it makes them stronger. Hunger's insatiable buddy. I mean fuck. How do you know all this? We don't know imperishable motherfucker. I gotta tell everyone they will die. Otherwise, fuck you mean. You think they're doing this to us because we touch tips? I mean it was fine. It's not like anyone writes home and says. oh god. I had the best tip. Together we can fight these monsters and take control of our own lives. Come on join the fight. Make it rain Gary just throw this fucking toothpick at me man. We need to make them see us. I have a plan. here goes everything. Hello? You're alive and looking at me with your little shoes and your arms and your legs. look at me I got no legs. You hate my goddamn legs. What did he do to you? You don't wanna fucking know."
tt1706620.mp4," Chaos. Disorder. This is death. On this train of life, there is one thing between our warm heart and the bitter cold. Order. This is the end of the world. The cold and the bitter cold. Order. Order is the barrier that holds back the frozen death. All things in their place. All passengers in their section. We must each of us occupy our preordained particular position. I belong to the front. You belong to the tail. Know your place. Keep your place. Precisely 74% of you shall die. This is going to be good. We are the front. We are the rear. We are the rear. We control the engine and we control the world. Hold on. Remember we teased you about James Cameron's other talents? So you really want to know? Well, he's also a talented drawerer. In the Titanic, the sketch that Jack drew of Rose wearing that famous necklace, remember? That was really drawn by Cameron. And the hands that you see during the sketch, they're really Cameron's. Cameron was also responsible for all the other sketches in Jack's sketchbook. I'm not going to say that if I do say so myself. Anyway, remember to check us out on Facebook at Filmies Now and like us to keep updated on all the goings on in Hollywood. Bye bye."
tt1712261.mp4," How's your job going? You know, spend my time trying to make a difference. I know how it sounds. You gotta make a difference. You ain't gonna make a fucking difference. Forget about that. Get your job, out monster the monster, and get home at the end of the night. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. Fuck it! Move! We ain't gonna do this! No way."
tt1714203.mp4," Let's party! In the world's wildest water park, the party has never been hotter. Tell me you did not replace our old life cards with strippers. Water certified strippers. And the guests have never been hungrier. We got bit. It was a piranha. It was not a piranha. We think they're back. These piranha spent eons in underground lakes and rivers. So fish can become confused and try to enter man-made drainage systems. Is that you? Ow! How do you? Whatever it is, I don't like it. This summer. Ladies and gentlemen, the most famous lifeguard of all time. Let's all get wet and wild! There's something in the water! Just when you thought it was safe. People are dying. Do something! To put your 3D glasses back on. First of all, I'm not a lifeguard. Never was. Secondly, that is what natural selection is all about. It's double the action. Something is wrong with me. What did you do to me? Double the terror. And double the D's. Bring me my legs. Piranha 3D."
tt1723121.mp4,"So how was work this evening neighbor? I need a lap dance table five. don't get too close the guy smells like asparagus Pee and he's got a hook hand. You're not a neighbor. You're a pot dealer. David Clark! have a smidge of marriage you wanna down in Mexico. bring it back here by Sunday night. I will pay you $100,000. that's way out of my league. You don't have a choice. What the fuck is that about? an orca. I make a lot of money. You're probably gonna get searched at the border. You could wear a disguise. Bane from Batman something like that. How'd you like to make ten grand? drug dealing? it's not drug dealing it's smuggling me crossing the border alone huge red flag. But families hi, they don't get a second look. So I need you to be my wife. Look, I hired this dork that lives in my building and a little gutter punk. Kenny, me, your new sister. Always wanted a sister get it off of me. We just have to dress up like a squeaky clean all-american family. You have a lovely family, thank you very much. We're the millers. honey eat a dick. I'm here to pick up a smidge of pot. This is not a smidge. You got me moving enough weed to kill Willie fucking Nelson, man. You folks can make camp with the Fitzgerald's tonight. when you've been married as long as we have You're looking to spice things up a bit. I've never touched another woman before. I Would be okay with that. So I guess we're swinging. Oh, yeah. Oh, there we go. Really like your family. They're interesting. the big black penis. It's a skateboard skateboard great. Of course it is a big black skateboard. We have been shot. Kenny's been bitten by a tarantula. fuck a dog. It hurts so much. Oh god. Let me see it. You're not seeing it. We just man up and drop your pants. We've all seen a dick. We have. What do you look like. I can't look. fuck me. it's not that bad. you look at that thing. No, I'm telling you how bad it is. Kenny is fine. Turns out we stole from an international drug dealer. you all die now as a family. My wife she's just a cheap stripper. Okay prove it. Have respect that's your mother. Things through relax. how about a little music. Seen a rainbow yesterday, but too many storms have come and gone leaving a trace of not what God given. Is it because my life in ten shades a great?"
tt1728979.mp4," The American Pronunciation Guide Presents ''How to Pronounce Colonel Toreada'' Take your seats, gentlemen. My name is Colonel Toreada. We've been ordered to subcontract initial engagement to an elite small covert unit whose identity and affiliation can easily be denied. Mercenary. In a word. The leader. The sniper. The big gun. Hey guys. Demolitions. Bingo. Operation Beaver is a go. There could be a problem. They always. Make you pay. Mercenaries. Aim. Fire."
tt1730294.mp4," He fell the American dream. We got a line on this diamond broker. He's holding half a million dollars in diamonds and cash. But one wrong choice This isn't me, man. You built for this shit, Ringo. You just don't know yet. would cost him everything. Hey, now I have to go. They are killers. I'll be back home tomorrow, I promise you. Let's go. Nobody was supposed to fucking get hurt. That's a lot of fucking money. Trust no one. Something's not right here. I do not have a problem. You, on the other hand, you have a big fucking problem. Risk everything. You're in deep shit here. I know you know where that money is. I'm taking your eyes out of your head and I'm gonna show them to you before I fucking squeeze them. Fuck you! And fight for a second chance. We're watching your house. For the love of money. When do I want to do it? Now. Does that sound good? Sounds good to me. Look for it on DVD."
tt1741243.mp4," Salvation comes in many forms. Today it rolled up in a 4x4. What the fuck, man? Well, shit. Why we supposed to hate the G's? I just found out Jerry Springer was a G. If I seen him in the street, I would kiss his ass and ask him for an autograph. What the hell did you do to me? Why don't we get creative? Guess all that meth you got cooked up. I'm gonna fucking shoot your ass in the head. I'm proud I was gonna shoot your ass in the head. You just said my fucking name, Randy. You just said my fucking name. I can't hold this shit in long. Oh, fuck, man. I've been up for three days since we smoked that shit. I swear I saw an army of naked zombie women. Are you fucking losing it? Mama, I think I just met the devil. He wants to make a deal. This boy got himself a mental problem. Unless you got a piece of yellow brick road to pawn, don't you come back around here again. What the fuck? Hell, I don't even hate black people. Tyrone and Bert are some of my best buddies. You know how awkward it is when I gotta leave the card game early and go to my white supremacist meeting?"
tt1742334.mp4," Who the fuck dropped ass. that was me. I think that's risky was it? shut the fuck up concentrate. They got movement second story front window, I'm taking the shot. good job. Cover your sides. Clean up aisle three. Alright who is gonna get this round? The arrest today of a major cartel leader has led to a seizure of hundreds of millions of dollars. McNeely? wake up your drunk. fuck. My god I gotta ask you a few questions. 10 million dollars is missing from your cartel bust. Did you steal it? No, and fuck you for asking. Two murders of DEA agents have happened on my watch. The cartel thinks you stole money. Sweetheart you're so in over your fucking head. The only way to stop the cartel is to find out who stole the money. It could be someone on my team. one of my own people. Get out the fucking car. It's you or it's grinder or sugar or my dear loving husband. fucking crazy. You see any other feds getting smoked? The cartels got your wife and kid, I'm sorry. Tell John to come for you. I'm gonna Destroy them. I Don't need to make arrest right."
tt1753549.mp4," I thought, what kind of voodoo stuff is this? He walks into a round pin and five minutes he's got a horse following him around like a dog. Everything you do with a horse is a dance. You always hear about breaking horses. There's a whole element of abuse really. You don't realize how unjust it is until someone shows you a different path. A lot of times rather than helping people with horse problems, I'm helping horses with people problems. In this particular discipline you have to be a sensitive person. See there, she's trying to protect herself. There's a change. That vulnerability is what makes you great. That's why so many of the folks that are really good at this are, sometimes they're tortured souls. My dad had a violent temper. He was a terrifying person. When something is scared for their life, I understand that. Nobody's here to hurt you. When I met Buck, he's got a big hat on, his vest, it looks like he's got a costume on. And then his humanity and gentle spirit came off real quick. It's a real trust thing between the two of you. A little bit like when you're dating. That last two minutes of the date can be a real deal breaker. He was just a very ordinary boy. Didn't show signs of early genius. Thanks mom. Yes I understand that every life must end. This horse tells me quite a bit about you. As we sit alone I know someday we must go home. Boy do you feel like a fool and kind of like a failure. Oh, it's alright. I'm a lucky man to count on both hands the ones I love. If you've got a taste of what I'm talking about, Stay with me. It'll make you better in areas that you didn't think related to horses. Let's just breathe. God had him in mind when he made a cowboy."
tt1754811.mp4," This spring, when trouble rises, who do you turn to? Go ahead. Make me gay. From Vince Offer, the guy that brought you the slap chop, Fuck, was that the guy from ShamWow? comes an assembly of the most inappropriate comedy ever. I hope it goes straight to the titties, not a lot of talking. You'll get action. You want Buddha? I give him Buddha. Girl. I can blow myself. You'll get romance. I call y'all pussy Rihanna, cause my dicks wanna beat it like it's Chris Brown. You'll get offended. Is your pussy like slanted? It isn't just crazy. It's downright. Let me just snip him. No. Hey, hey. Fucked up. Pre-tribes to Africa. Check him, check him. Follow it. You're gonna make me fucking sick. Did you tell them about the basketball? Whoa, whoa, whoa. Let's get back to the sex. As soon as I came, those assholes opened up. When he put his dick in me, I thought he popped an organ. It was like, oh, what is that? What? Forgive me. I just think I heard my dick gasp. Rob Schneider. That is wrong. Pussy, pussy, pussy. Linday Lohan. Okay, you guys got your shot. Can I shoot you? Yeah, sure. Here. And Adrian Brody in his finest performance since The Pianist. What the fuck are you doing here, you cocksucking pig? Easy now. I know you're ready to blow. I'm just gonna push your stool in real slow. Wow. Inappropriate Comedy. How did you get your life like this man? I so sorry. I so sorry. How will this teach me to drive? In theaters this march."
tt1763264.mp4," Don't yourself, do not order the fish. Hey there, I'm Amber. Hey, you guys from around here. Please, we don't want any trouble. Don't. Don't. You're not the type. Trust me, I know the type. Don't mind my boy here, he's a nice guy. Don't mind my boy here, his idea of friendliness is to scare the tourists. Where are we? Last place on earth. No! Get away from her. Oh my god, come on. What were you doing in the trunk of that car? No, where is he? You killed him Mike, please tell me he's dead. Come on, this mother did. He's gonna come and he's gonna kill you all. No! No! No! No! No! No! No! No! No! No! No! No! Come on, bring it. Do you people have any idea what you're dealing with? What's he doing? He's trapping us. You should have run while you had the chance. The End"
tt1772341.mp4," I'm gonna wreck it! My name's Wreck-It Ralph. I can fix it! I've been doing this for 30 years. It starts to feel hard to love your job when no one else seems to like you for doing it. I'm gonna wreck it! I'm gonna wreck it! Sure must be nice being the good guy. Nice share, Ralph. I don't want to be the bad guy anymore. Ralph abandoned his game. Welcome to Game Central Station. Trains for all game destinations now boarding. Everything changes now. You're not from here, are you? Ralph, you're game jumping? Why are your hands so freakishly big? I don't know. Why are you so freakishly annoying? Get out of this game, buddy! Are you a hobo? Listen, I try to be nice. I try to be nice. You're mimicking me. You're mimicking me. That is rude. And this conversation is over. This conversation is over."
tt1780762.mp4," I feel like every girl I meet I have to download some new app. What happened to meeting a girl in the park and saying hey, how about a cup of coffee? Don't worry gringo, we're taking you to a nice park where you can ask a girl for coffee. Trust me. This place is awesome, it's like the Indy station of Latin America. That's the real Chile. Prison collapsed, prisoners are everywhere. Fucking madhouse. What the fuck can we do? Oh my god. Fuck. Look at that. Tsunami."
tt1781058.mp4," Oh, tell me friend, have you heard the good news? Oh, no, I'm, I'm, no thanks. I'm just fucking with you. And Jesus doesn't give a shit. Fox Searchlight Pictures invites you. Driving asshole. To meet a man. Wilson. You are such a beautiful girl. Dude. She needs to leave. Who wants the world to accept him. My wife left me 17 years ago. So what is in there? I just need to move on, find somebody new. Not you necessarily. In the worst possible way. Working man, eh? 40 years from now you're going to be on your deathbed saying, where did it all go? How did we end up like this? There's a lot of seats, you know, in this train. This is... Looks like your ex-wife put this girl up for adoption 17 years ago. I'm a father! Yes! That's life! No, could you not tell me that we had a daughter? Excuse me, do you think I could get this with the aioli on the side as I requested? Yes. I think you should know, we have tickets to Wiccan. Hey, dickhead, shut the fuck up! Can't you see that this woman is having a profound moment? I said that's life! You tell me that you don't want to see your daughter. What do you want to do, stalk her? And as funny as it may seem. Hey Claire, Jenny Craig's over here. Hey! You need to shut the fuck up, you little prick! That's my daughter! If you're wondering about the lack of family resemblance, she used to be a real hippo. Pick myself up and get back in the race Yes! That's life! You're begging me along for this and you're saying Insta-family? You guys are so beautiful. And I can't deny it My ex, she's a good woman. I just have to help her embrace her maternal nature. Sorry, I can't help you with that. In that case, I guess I'll take a blowjob then. I should have brought my wallet. That's life! That is quite a tattoo. How's that? It's like the ultimate argument in there, like no, I don't want your fucking job. I want to destroy your entire society."
tt1781827.mp4," You're gonna see blood in this fight when you come into the ring, you come to fight. Not to dance or to clown. I'm gonna knock you out. We are in for a serious fight. You'll meet the best lightweight New Yorkers seen in 50 years. To pull up the rules of the panamanian. I will make him fight like a man. You know he could get in my head where you're obsessed. I don't lose."
tt1783732.mp4,"Someday you will face the unimaginable, it is physically impossible to avoid it. Great changes are coming to the world. You'll see it with your own eyes. I Realized all at once. No one chance to save the universe. Lay inside this bottle. It'd be open indoors the other worlds mom. What is that stuff John? the soy sauce that stuff. I'm remembering things that haven't happened yet. we were chosen By the soy sauce. so you guys are what some kind of spiritualist exorcists something like that? from the director of phantasm and Baba Hotel. Suppose you are wondering where you are? I'm gonna guess we're in an alternate universe of some kind but John here has eyesight problems because it was constant masturbation? Grandish your weapons. As I was saying, Lock your doors And stay away ooh from red meat But whatever you do, Don't spoil the ending. I'm going to be honest with you John dies at the end."
tt1790825.mp4," All of a sudden he just said, I want to do this. Seals is crazy, you know. It's like the elite of the elite. Mike said I'd disown him if he joined the military. And don't say that to Mike. Operation Red Wings was a mission to get some real bad guys. You're creating these images of, you know, if he's alive now, where is he? Everything about Mike, his whole life led up to that. Not only does that reflect a good leader, it reflects a good person. You treat people the way you want to be treated. Knowing him so much as a child. I regret that I didn't get to spend more time with him as an adult. He led his whole life with honor. I thank him for every day, every second I had with him, and every mission. Our kids are going to read about and learn that Mike Hudson is part of history. Mike is just the greatest guy I've ever met in my whole life. He made everybody want to be better. There's no doubt about it."
tt1792647.mp4," Every day life can sometimes seem ordinary. So it's natural to crave something more. To hunger for something that you can't describe. As it turns out, all you have to do is step inside."
tt1796581.mp4," Action! This movie sucks. Ahhhhh! Awesome! Alright, now shoot me. Nowadays any idiot with a camera and a YouTube account thinks he's a film director. How many hits do we have now? Two. So much for your career as a director. David is one of those idiots. Okay, go. It's action, not go. From the people that didn't bring you Epic Movie, Date Movie, or any of those other shitty parody movies. I'm talking to the female lead here. You didn't have a romantic, passionate kissing scene. Nana! It's a movie starring a guy that looks like Jack Black. Lights! They're outside. A guy that looks like Mark Wahlberg. I pulled my cap in. A brother that looks like Will Smith. What? A guy that looks like the drunk and gay pirate played by Johnny Depp. Jack Sparrow isn't gay. Sure he is. My pirate isn't gay. It's the movie film critics call genius, awesome, hilarious, and funny. Right Scott! Including parodies of... Pat! The Dark Knight. Give me the tap. Superman. Are you kidding me here? A lightsaber? Don't you know that I'm in pervy? Star Trek. Oh, excuse me. I'm sorry about that. I can't see shit with this visor on. Star Wars. Back to the Future. Marty! And many more. ET. Now on DVD with deleted scenes and an official gag reel. Going on public hire. Scotty. See the 100% independent film that big Hollywood movie studios don't want you to see. Hey, did you know I'm a director? Did you know I'm 15? Have a nice day. Visit ParodyMovieDVD.com to get your copy now."
tt1798603.mp4," It's just a game. Ho, ho, Merry Christmas. Feed the starving children. Come on, you fucking dickheads. We got a job. I'm talking millions this time. Why are you even out of the joint anyway? You know, they used to sterilize guys like you, keep the world from becoming some Negro land of Oz. Early release, you racist moron, fuck! I'm 21, officially a man. That's creepy. Are you still gonna pop my cherry? What? Fuck no! I said I'd get it done by somebody else. Come on, baby. Come on. Get a bite of this pumpin' nickel bread. No! Fuck. I want Minecraft, Halo 5 Guardians, Assassin's Creed Chronicles Trilogy... That's great, that's great. I don't know. I have no idea what this shit is. You could be speaking fucking Swahili and I wouldn't know any better. Grand Theft Auto 5. Nah, I don't care. How do I look? You look like one of those trolls that gang-fucked Willy Wonka. Yeah! You need a hug from Santa! No, I don't need a fucking hug from Santa. Fuck! Get out of my brain! You got gigantic titties. Thanks. I get to wear this? You're a Santa now, Thurman. Damn! That's some fucked up shit. I got an associate I do who's got this thing all lined up. Shit stick! Mom. You still hit like your fucking father."
tt1800246.mp4," So it's Ellie. What the fuck? Are you serious? This is a dead of testosterone. You can't invite a girl to a place like this. Well, I'm going to buzz her in. She's not going to talk about Xbox. I'm going to be sitting here being like, oh, I have to fart, but maybe I can't right now. She better have some hot friends. Open the door. I don't care. I'm getting wasted. Is that ice cream? Yeah, it's peanut butter chocolate. Give me the ice cream. No, I need ice cream. I need it. My girl broke up with me. What are you, Bridget Jones? Give me the ice cream. Back up, little man. Give me the ice cream. Come on, you guys, ice cream. We're going out. If you're single, we're staying single with you, man. Hey, you guys want a mint? Why don't you wear a mint, dude? It's because it's a boner pill. I got four hours to drink like Keith Richards, still got hard. I think I took too much Viagra. I just really got to take a leak. Just get horizontal. Get horizontal. This is the stupidest idea I've ever. Whoa. Wait, bro. It's actually working. My girl's staring at you in the bar. I was so not going to do that. I was going to make you wait like 40 days. I was going to make you wait, too, then I realized I'm a dude. We're not supposed to see him more than twice in one week. You're seeing this chick twice in one day. That's some girlfriend shit. Some I have a girlfriend shit. What's the deal with you and Chelsea? What are you doing here, anyway? What the fuck? The fuck? What the fuck? Hey, it doesn't mean what you think it means. It doesn't? Oh, what does our relationship mean to you? Wait, you guys are in a relationship? I've been trying to pretend that things haven't changed. Hey, come here, man. Do not hug me with no pants on. You're right, respect. I love the way she laughs. I love the way we fit together in bed. Because at the same height, our crotches line up perfectly. That's really good. I love that. I love that, you. Yeah, man. So run and tell her that. All right, I'm doing it. Man, you're doing it. Oh, shit. Dude. I don't know what to do, man. You gotta help me. Where's she out right now? I think she's uptown at some dress-up party. Well, then you are gonna be the guy who dresses up. So it's a different kind of dress-up party. What are you wearing? Rock out with, um, it's not my real cock, though. Clearly. So these are my parents. I'm just gonna pretend this isn't happening. Oh, oh, oh. It's a cocktail. Um..."
tt1815708.mp4,"Takes a certain type of individual to do what we do Good guys bad guys. That's all bullshit when it comes down to it's about money fear and respect Men like us are built to make the tough decisions Can you do that? Absolutely I Hope I could be half the cop my pop would My name is Captain Joe Sarko. I had the street lights crimes task force. You work for me starting now That's your FTO. Lieutenant Dennis the room be like him. He's been my right hand since your father left us I'll get your boys aside to the same precinct but notice We are deep and we are invisible the only way out is to the sounds of gunshots and bagpipes May we continue to stay on the right side of the law? Morning, baby. Yeah, you never wanted to be the cop. I do know for the wrong reasons I want this monkey in my car not tough solid draw your weapon on officer redneck over here. What are your fucking mind? I'm in control here. You host to your weapon. My party's gonna shoot you where you stand. You want to die? Yours and you try and talk No, I trust you kid, you know fuck you This life sometimes gotta take you should be given The worst thing I ever did was trust the wrong man, how you know you trust the wrong man you're questioning me Little shit Sounds like a father. Yeah Also, you're gonna take me out You double-cross me as long as I have breath in my lungs I will find you and I will cook you You want to make a move on Joe? I can't say This isn't good kid. This isn't good You really think I wouldn't have found out let me tell you something right now your wife for me only me You had to put a price tag, what would you say your life's worth?"
tt1817771.mp4," Someone once said that home is where the heart is. Holy shit! Well that dickhead never had to grow up in Dilford, Ohio. Oh right, I almost forgot. The thing that started all this madness in the first place? Shit. Holy fuck. Brains. It's the end of the freaking world. I guess there's just one thing to do. God damn that's a close shave. There it is. What do they want? We don't know. So why did they come? That's just the rephrasing of the question you just asked. How... When? We just work together and we can save our shitty town. Not this motherfucker. At this point fuck it, right? Come on, come on, come on. I feel very uncomfortable saying this, but um, we may have to breed. Is he looking at me?"
tt1821658.mp4," In desperate times, even the smallest of heroes must find the courage to face the greatest of beasts. Where are you, thief? I can smell you. Can we be friends? Oh, look at this thing. This is crazy. It has a mind of its own. Yes! The lost city of Nutlantis! This could be our salvation for winter. Surely, you must bring back the nuts. But beware, your quest will not be easy. Are you a hero or not? We're all gonna die! My precious, my precious, my precious nuts. Sorry about that, went a little nuts. Precious."
tt1823664.mp4," The sun will come out. Can you read your note again? Please take care of our baby. Her name's Annie. There's half a locket around her neck. So when we come for her, you know that she's our girl. Come on, rats! Let's go! Why are you running? It gives me places quicker. Little kids. Kids with germs. Will, this is really gonna help your race for mayor. Her name is Annie. She'll be staying with Mr. Stacks for a while. You want me to play daddy? It's the hard knock life for us. It's the hard knock life for us. You're not really thinking about doing this. We won't even know she's there. It's like having a turtle. Wonder if she has her shots. This is what it's like living with a billionaire? Is he nice? I think so. He just doesn't know it yet. Whoa! You get air sick? I threw up on the swings once. I don't think I had a marshmallow until I was 8 years old. Pretty fun though, right? Let me see how small of a bite of graham crack I can take. Why are you so nice to me the way I treat you? Annie, she's changing everything. See you later. Aren't you glad I'm back? It's a miracle. We found her parents. We think so. Your secret's safe with me. That you care. Someone just posted a picture of Annie on Twitter. Whoa. My hair is gigantic. Major breakfast. Don't let your food get cold. Okay. Annie, you got me eating this thing up like a dog. This is good. What is it? Paprika? I'm not sure. I don't know. I'm not sure. I'm not sure. I'm not sure. I'm not sure. I'm not sure. I'm not sure. I'm not sure. I'm not sure. I'm not sure. Mmm. Oregano?"
tt1830805.mp4," Let the experiments begin. He always saw the fun side of life. He wasn't a really serious kid. Who loves you like a buddy? Who loves you like a buddy? What can I say? I'm 32 years old. I listen to rock and metal music. I work in a cemetery. And I'm going bald. Yeah, my day job's killing me. As soon as he puts on that mask, something happens to him. Personality, his speech changes. It's like Jekyll and Hyde syndrome. Some people may look at me and they may wonder why I wear the mask. Poo Tang was flying around everywhere. It was all because Skull Man. Today is a glorious day to live and a glorious day to rock. We build these cardboard costumes into armor and weapons. We then participate in Braveheart-style battles for the destruction of each other's costumes. Carboard is the next iteration of Lego. It's a box at the start. So cut that up and all of a sudden it's a helmet. Testing the helmet for mark one. The whole purpose right now is to turn Skull Man's box wars into a TV show. We've gone from small to large. I picture it to get bigger and bigger and badder and badder. We are going to be performing in front of a shitload of people. Mask in the glory of cardboard. Yeah, it's not saving the world, but you know what? If you're not saving the world, at least keep the world entertained. They start pretty young. I'm glad to see that. We are now entering the cave. Beware of the cave. Who knows what lurks inside? Ow! Fuck! Watch your head, dude!"
tt1831806.mp4," We live with a disease, a disease we can't run from. We need blood to survive. We're now turning to the public for help in locating the family responsible for what some are calling the vampire killings. So we traveled across the Atlantic, staying well hidden. Contact said to drive a couple hours north into the countryside. There's a town called Ludlow. We can trust this? What other choice do we have? We weren't sure if this existed. The rest is sure to not alone. You've come home. And I'm part of this family. of the real deal. Whoa! Very talented. There's something out there lucky, lucky. You keep in touch with him? Of course! and a part of this family. What have you done to these girls? Help me! They'll kill you, Francis. It's suicide."
tt1837642.mp4, You Drive me completely insane. Stand in between my associates. Hi!
tt1839654.mp4," What's he yelling at? life. This might be a good place to write. you want me to write? well, let's just start. Girls it's not polite to stare. I'm a big admirer of your work/ Sometimes I want to pull my pants down Join the club. There's more to life than the way you're living it stuff your ideas in the suggestion box on your way out. I Have to go into the city for the day I was wondering if you might stay with the girls. Want me to babysit? Who's up for some high stakes poker okay? I'm what you got Man, there's one hot lady. She was my woman. I'd never let her leave the bed. Hey, you like magic tricks? can you make yourself disappear. Lovely day, mr. Wildhorn shaping up to be a considerably lovely day. Spot that lady has a way of making me sit taller in the saddle. You seem different, you're not Yourself right now. I'm seeing things with a clear eye and quite frankly. I like the view What do you want out of life mr. Wildhorn I'd settle for more nights like this. just might be something special about this place. I don't know about you, but this music makes me feel like dancing. Most times real life doesn't measure up to what's in our heads, but every now and then it comes pretty close. I respect consistency."
tt1855199.mp4," You've broken the law. Get the fuck off or I will blow your fucking head off. And I'm here to arrest you. Fuck him, Z. You a good partner? I'm good. 13XR13, show code four, suspects in custody. We were basic patrol here in Newton. One of the toughest divisions in the LAPD. That's right. Lucky 13. Watch the street. Make sure no assholes come up here and kill us. You good? Good, good, good. What are we looking for again? Dope money and guns. Policía. Policía. The officials are telling us there was a very gruesome discovery at one of the largest narcotic seizures this year. You and your homeboy need to power down. Cartels are operating here. They operate by a different set of rules. We gotta get these fuckers when they're alone. That's what we're gonna fucking do. You guys fucking do this shit, right? I'm gonna treat you right. Where's the fucking cavalry, man? I don't know. I am fate with a badge and a gun. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. I'm gonna kill you. Protecting the prey from the predators. The good from the bad. Go! Move! Move! Move! We are the police. Where it is, they got a hit on y'all, man. Y'all been greenlit. Come on, man. We're cops. Everybody wants to kill us."
tt1860213.mp4," I Gotta pick up my grandpa. It's not doing too. Well my grandma just passed. Why do you have to take him to Florida? It's just with the rehearsal brunch on Friday After we've anything Grandpa you ready to hit the road thought the plan was to have breakfast here. That's your breakfast now Let's get in that giant labor you drove up in and get the fuck out of here Okay So you're a lawyer now being a corporate lawyer is awesome. I get to handle SEC compliance no shit LP agreements Oh LLC agreements, you know what I'd rather do what I'd rather let Queen Latif a shit in my mouth from a fucking hot air balloon We're heading to Daytona so you guys want to tag along for a bit party some babies into us We have a very important tea time Obviously, I've got the bigger three woods good. Maybe you can use it to hit your balls right into my vagina We're not going to Daytona grandma's funeral was yesterday. She told me on a deathbed you get back out there again Oh, so that's what this is all about You wanted me to drive you down to Boca so I could be your wingman I haven't had sex in 15 years and I want to fuck fuck fuck fuck fuck. I'm gonna throw up Did you ever want spring break? No, I can't chug alcohol. I developed like a gag reflex You're chugging a beer not take down a horse cop. Oh Shit, it's Meredith. Please. I gotta answer that. Hello fuck off. What's up? You're in Daytona Beach, we're just driving through she's not right for you If you marry her you're gonna be sleepwalking through the rest of your life for one night. Stop worrying about your wedding This is crack I just smoke crack yeah, but just like a lot I just Those my pants I found a Werther's original in the pocket and I've been sucking on it all morning Whoops, I guess they just slipped off You guys you have to come see this right now"
